product_id,product_name,category,subcategory,brand,base_price_2015,weight_kg,rating,is_prime_eligible,launch_year,model
PROD_000993,Samsung Galaxy A53 128GB White,Electronics,Smartphones,Samsung,32614.03,0.24,4.1,True,2022,Galaxy A53
PROD_000994,Samsung Galaxy A53 64GB Blue,Electronics,Smartphones,Samsung,38972.16,0.2,3.3,True,2022,Galaxy A53
PROD_000995,Samsung Galaxy A53 128GB Blue,Electronics,Smartphones,Samsung,42185.37,0.19,3.6,True,2022,Galaxy A53
PROD_000996,Samsung Galaxy A53 256GB Blue,Electronics,Smartphones,Samsung,19034.23,0.19,4.1,True,2022,Galaxy A53
PROD_000997,OnePlus OnePlus 10 Pro 64GB Black,Electronics,Smartphones,OnePlus,72159.42,0.17,3.7,True,2022,OnePlus 10 Pro
PROD_000998,OnePlus OnePlus 10 Pro 128GB Black,Electronics,Smartphones,OnePlus,98610.45,0.19,3.7,True,2022,OnePlus 10 Pro
PROD_000999,OnePlus OnePlus 10 Pro 256GB Black,Electronics,Smartphones,OnePlus,83423.43,0.18,4.7,True,2022,OnePlus 10 Pro
PROD_001000,OnePlus OnePlus 10 Pro 64GB White,Electronics,Smartphones,OnePlus,65224.71,0.21,4.4,True,2022,OnePlus 10 Pro
PROD_001001,OnePlus OnePlus 10 Pro 128GB White,Electronics,Smartphones,OnePlus,67049.99,0.25,3.2,False,2022,OnePlus 10 Pro
PROD_001002,OnePlus OnePlus 10 Pro 256GB White,Electronics,Smartphones,OnePlus,49545.01,0.23,4.1,True,2022,OnePlus 10 Pro
PROD_001003,OnePlus OnePlus 10 Pro 64GB Blue,Electronics,Smartphones,OnePlus,95928.0,0.15,3.5,True,2022,OnePlus 10 Pro
PROD_001004,OnePlus OnePlus 10 Pro 128GB Blue,Electronics,Smartphones,OnePlus,62498.7,0.21,3.2,True,2022,OnePlus 10 Pro
PROD_001005,OnePlus OnePlus Nord CE 2 64GB Black,Electronics,Smartphones,OnePlus,69397.21,0.23,4.6,True,2022,OnePlus Nord CE 2
PROD_001006,OnePlus OnePlus Nord CE 2 128GB Black,Electronics,Smartphones,OnePlus,52600.82,0.19,3.5,True,2022,OnePlus Nord CE 2
PROD_001007,OnePlus OnePlus Nord CE 2 64GB White,Electronics,Smartphones,OnePlus,72227.01,0.16,3.5,False,2022,OnePlus Nord CE 2
PROD_001008,OnePlus OnePlus Nord CE 2 128GB White,Electronics,Smartphones,OnePlus,69831.44,0.19,3.2,True,2022,OnePlus Nord CE 2
PROD_001009,OnePlus OnePlus Nord CE 2 64GB Blue,Electronics,Smartphones,OnePlus,95442.72,0.17,3.8,True,2022,OnePlus Nord CE 2
PROD_001010,OnePlus OnePlus Nord CE 2 128GB Blue,Electronics,Smartphones,OnePlus,70613.47,0.15,4.4,True,2022,OnePlus Nord CE 2
PROD_001011,OnePlus OnePlus 10T 64GB Black,Electronics,Smartphones,OnePlus,73497.69,0.17,4.2,True,2022,OnePlus 10T
PROD_001012,OnePlus OnePlus 10T 128GB Black,Electronics,Smartphones,OnePlus,68277.36,0.17,3.5,True,2022,OnePlus 10T
PROD_001013,OnePlus OnePlus 10T 256GB Black,Electronics,Smartphones,OnePlus,64749.25,0.16,3.8,True,2022,OnePlus 10T
PROD_001014,OnePlus OnePlus 10T 64GB White,Electronics,Smartphones,OnePlus,70930.83,0.19,4.5,True,2022,OnePlus 10T
PROD_001015,OnePlus OnePlus 10T 128GB White,Electronics,Smartphones,OnePlus,72364.59,0.16,3.3,True,2022,OnePlus 10T
PROD_001016,Xiaomi Mi 12 64GB Black,Electronics,Smartphones,Xiaomi,18660.78,0.18,3.4,False,2022,Mi 12
PROD_001017,Xiaomi Mi 12 128GB Black,Electronics,Smartphones,Xiaomi,37667.77,0.23,4.6,True,2022,Mi 12
PROD_001018,Xiaomi Mi 12 64GB White,Electronics,Smartphones,Xiaomi,26889.38,0.18,4.1,True,2022,Mi 12
PROD_001019,Xiaomi Mi 12 128GB White,Electronics,Smartphones,Xiaomi,26901.66,0.24,4.7,True,2022,Mi 12
PROD_001020,Xiaomi Mi 12 256GB White,Electronics,Smartphones,Xiaomi,36973.02,0.22,3.4,True,2022,Mi 12
PROD_001021,Xiaomi Redmi Note 11 64GB Black,Electronics,Smartphones,Xiaomi,13550.11,0.24,3.3,True,2022,Redmi Note 11
PROD_001022,Xiaomi Redmi Note 11 128GB Black,Electronics,Smartphones,Xiaomi,34188.86,0.17,3.3,True,2022,Redmi Note 11
PROD_001023,Xiaomi Redmi Note 11 64GB White,Electronics,Smartphones,Xiaomi,37277.06,0.19,4.2,True,2022,Redmi Note 11
PROD_001024,Xiaomi Redmi Note 11 128GB White,Electronics,Smartphones,Xiaomi,12733.21,0.25,3.3,False,2022,Redmi Note 11
PROD_001025,Xiaomi Redmi Note 11 64GB Blue,Electronics,Smartphones,Xiaomi,30145.52,0.25,3.4,True,2022,Redmi Note 11
PROD_001026,Xiaomi Redmi Note 11 128GB Blue,Electronics,Smartphones,Xiaomi,17593.64,0.16,4.1,True,2022,Redmi Note 11
PROD_001027,Xiaomi Poco F4 64GB Black,Electronics,Smartphones,Xiaomi,22955.55,0.23,3.9,True,2022,Poco F4
PROD_001028,Xiaomi Poco F4 128GB Black,Electronics,Smartphones,Xiaomi,33366.11,0.23,3.7,True,2022,Poco F4
PROD_001029,Xiaomi Poco F4 64GB White,Electronics,Smartphones,Xiaomi,43733.32,0.22,3.9,True,2022,Poco F4
PROD_001030,Xiaomi Poco F4 128GB White,Electronics,Smartphones,Xiaomi,36409.54,0.21,3.2,True,2022,Poco F4
PROD_001031,Xiaomi Poco F4 64GB Blue,Electronics,Smartphones,Xiaomi,38745.45,0.18,4.3,True,2022,Poco F4
PROD_001032,Xiaomi Poco F4 128GB Blue,Electronics,Smartphones,Xiaomi,29222.18,0.16,3.5,False,2022,Poco F4
PROD_001033,Xiaomi Poco F4 256GB Blue,Electronics,Smartphones,Xiaomi,41374.56,0.22,3.9,True,2022,Poco F4
PROD_001034,Realme Realme 9 64GB Black,Electronics,Smartphones,Realme,13952.84,0.21,4.4,False,2022,Realme 9
PROD_001035,Realme Realme 9 128GB Black,Electronics,Smartphones,Realme,12365.59,0.22,4.1,True,2022,Realme 9
PROD_001036,Realme Realme 9 64GB White,Electronics,Smartphones,Realme,16209.82,0.19,3.7,True,2022,Realme 9
PROD_001037,Realme Realme 9 128GB White,Electronics,Smartphones,Realme,36119.03,0.22,4.1,False,2022,Realme 9
PROD_001038,Realme Realme 9 256GB White,Electronics,Smartphones,Realme,23545.19,0.17,4.2,True,2022,Realme 9
PROD_001039,Realme Realme 9 64GB Blue,Electronics,Smartphones,Realme,22395.35,0.17,3.3,True,2022,Realme 9
PROD_001040,Realme Realme 9 128GB Blue,Electronics,Smartphones,Realme,20399.84,0.2,3.3,True,2022,Realme 9
PROD_001041,Realme Realme 9 256GB Blue,Electronics,Smartphones,Realme,22908.51,0.22,3.8,True,2022,Realme 9
PROD_001042,Realme Realme GT 2 64GB Black,Electronics,Smartphones,Realme,16395.01,0.18,3.8,True,2022,Realme GT 2
PROD_001043,Realme Realme GT 2 128GB Black,Electronics,Smartphones,Realme,28952.36,0.18,3.2,True,2022,Realme GT 2
PROD_001044,Realme Realme GT 2 64GB White,Electronics,Smartphones,Realme,21425.66,0.22,3.2,True,2022,Realme GT 2
PROD_001045,Realme Realme GT 2 128GB White,Electronics,Smartphones,Realme,43068.65,0.17,3.9,True,2022,Realme GT 2
PROD_001046,Realme Realme C35 64GB Black,Electronics,Smartphones,Realme,25443.06,0.2,4.5,True,2022,Realme C35
PROD_001047,Realme Realme C35 128GB Black,Electronics,Smartphones,Realme,12744.63,0.24,4.1,False,2022,Realme C35
PROD_001048,Realme Realme C35 256GB Black,Electronics,Smartphones,Realme,31699.19,0.23,3.8,True,2022,Realme C35
PROD_001049,Realme Realme C35 64GB White,Electronics,Smartphones,Realme,42130.37,0.21,3.5,True,2022,Realme C35
PROD_001050,Realme Realme C35 128GB White,Electronics,Smartphones,Realme,18555.27,0.17,3.7,True,2022,Realme C35
PROD_001051,Realme Realme C35 64GB Blue,Electronics,Smartphones,Realme,31403.72,0.19,4.1,True,2022,Realme C35
PROD_001052,Realme Realme C35 128GB Blue,Electronics,Smartphones,Realme,14897.01,0.17,4.0,True,2022,Realme C35
PROD_001053,Realme Realme C35 256GB Blue,Electronics,Smartphones,Realme,21348.39,0.19,4.4,True,2022,Realme C35
PROD_001054,Nothing Phone (1) 64GB Black,Electronics,Smartphones,Nothing,36741.39,0.18,3.7,True,2022,Phone (1)
PROD_001055,Nothing Phone (1) 128GB Black,Electronics,Smartphones,Nothing,53280.61,0.22,4.4,False,2022,Phone (1)
PROD_001056,Nothing Phone (1) 256GB Black,Electronics,Smartphones,Nothing,57643.16,0.15,4.3,True,2022,Phone (1)
PROD_001057,Nothing Phone (1) 64GB White,Electronics,Smartphones,Nothing,30317.12,0.21,3.7,True,2022,Phone (1)
PROD_001058,Nothing Phone (1) 128GB White,Electronics,Smartphones,Nothing,30505.19,0.15,4.6,True,2022,Phone (1)
PROD_001059,Nothing Phone (1) 64GB Blue,Electronics,Smartphones,Nothing,33378.23,0.19,3.7,False,2022,Phone (1)
PROD_001060,Nothing Phone (1) 128GB Blue,Electronics,Smartphones,Nothing,26611.56,0.2,4.2,False,2022,Phone (1)
PROD_001061,Nothing Phone (1) 64GB Gold,Electronics,Smartphones,Nothing,49814.85,0.23,3.3,True,2022,Phone (1)
PROD_001062,iQOO iQOO 9 64GB Black,Electronics,Smartphones,iQOO,10573.31,0.17,3.7,True,2022,iQOO 9
PROD_001063,iQOO iQOO 9 128GB Black,Electronics,Smartphones,iQOO,11101.79,0.25,3.8,True,2022,iQOO 9
PROD_001064,iQOO iQOO 9 64GB White,Electronics,Smartphones,iQOO,20343.89,0.19,3.4,True,2022,iQOO 9
PROD_001065,iQOO iQOO 9 128GB White,Electronics,Smartphones,iQOO,13325.53,0.21,3.8,True,2022,iQOO 9
PROD_001066,iQOO iQOO 9 64GB Blue,Electronics,Smartphones,iQOO,16897.92,0.24,4.4,True,2022,iQOO 9
PROD_001067,iQOO iQOO 9 128GB Blue,Electronics,Smartphones,iQOO,21515.99,0.18,4.3,True,2022,iQOO 9
PROD_001068,iQOO iQOO Z6 64GB Black,Electronics,Smartphones,iQOO,13767.09,0.16,3.9,True,2022,iQOO Z6
PROD_001069,iQOO iQOO Z6 128GB Black,Electronics,Smartphones,iQOO,12225.18,0.18,4.4,False,2022,iQOO Z6
PROD_001070,iQOO iQOO Z6 256GB Black,Electronics,Smartphones,iQOO,13141.93,0.24,4.5,True,2022,iQOO Z6
PROD_001071,iQOO iQOO Z6 64GB White,Electronics,Smartphones,iQOO,10493.82,0.22,4.6,True,2022,iQOO Z6
PROD_001072,iQOO iQOO Z6 128GB White,Electronics,Smartphones,iQOO,13637.49,0.2,4.2,True,2022,iQOO Z6
PROD_001073,iQOO iQOO Z6 256GB White,Electronics,Smartphones,iQOO,10039.2,0.18,4.4,False,2022,iQOO Z6
PROD_001074,iQOO iQOO Z6 64GB Blue,Electronics,Smartphones,iQOO,10334.1,0.25,3.7,True,2022,iQOO Z6
PROD_001075,iQOO iQOO Z6 128GB Blue,Electronics,Smartphones,iQOO,20781.03,0.23,4.6,True,2022,iQOO Z6
PROD_001076,Apple iPhone 15 64GB Black,Electronics,Smartphones,Apple,254622.0,0.16,4.2,True,2023,iPhone 15
PROD_001077,Apple iPhone 15 128GB Black,Electronics,Smartphones,Apple,261711.35,0.18,4.5,False,2023,iPhone 15
PROD_001078,Apple iPhone 15 64GB White,Electronics,Smartphones,Apple,188099.69,0.16,3.5,True,2023,iPhone 15
PROD_001079,Apple iPhone 15 128GB White,Electronics,Smartphones,Apple,268412.81,0.21,3.8,True,2023,iPhone 15
PROD_001080,Apple iPhone 15 64GB Blue,Electronics,Smartphones,Apple,203877.97,0.2,4.4,False,2023,iPhone 15
PROD_001081,Apple iPhone 15 128GB Blue,Electronics,Smartphones,Apple,313185.56,0.24,3.8,True,2023,iPhone 15
PROD_001082,Apple iPhone 15 64GB Gold,Electronics,Smartphones,Apple,273486.19,0.24,3.4,True,2023,iPhone 15
PROD_001083,Apple iPhone 15 128GB Gold,Electronics,Smartphones,Apple,174368.2,0.21,3.7,True,2023,iPhone 15
PROD_001084,Apple iPhone 15 Pro 64GB Black,Electronics,Smartphones,Apple,260490.8,0.18,3.6,False,2023,iPhone 15 Pro
PROD_001085,Apple iPhone 15 Pro 128GB Black,Electronics,Smartphones,Apple,202197.68,0.23,3.8,True,2023,iPhone 15 Pro
PROD_001086,Apple iPhone 15 Pro 256GB Black,Electronics,Smartphones,Apple,151875.18,0.2,4.7,True,2023,iPhone 15 Pro
PROD_001087,Apple iPhone 15 Pro 64GB White,Electronics,Smartphones,Apple,212508.66,0.18,4.0,True,2023,iPhone 15 Pro
PROD_001088,Apple iPhone 15 Pro 128GB White,Electronics,Smartphones,Apple,303985.06,0.2,4.0,True,2023,iPhone 15 Pro
PROD_001089,Apple iPhone 15 Pro 64GB Blue,Electronics,Smartphones,Apple,321979.42,0.17,3.3,True,2023,iPhone 15 Pro
PROD_001090,Apple iPhone 15 Pro 128GB Blue,Electronics,Smartphones,Apple,254189.11,0.19,3.8,True,2023,iPhone 15 Pro
PROD_001091,Apple iPhone 15 Pro 64GB Gold,Electronics,Smartphones,Apple,184249.71,0.23,4.2,True,2023,iPhone 15 Pro
PROD_001092,Apple iPhone 15 Pro Max 64GB Black,Electronics,Smartphones,Apple,158061.04,0.24,4.2,True,2023,iPhone 15 Pro Max
PROD_001093,Apple iPhone 15 Pro Max 128GB Black,Electronics,Smartphones,Apple,204525.05,0.23,3.6,True,2023,iPhone 15 Pro Max
PROD_001094,Apple iPhone 15 Pro Max 256GB Black,Electronics,Smartphones,Apple,215872.62,0.21,3.9,False,2023,iPhone 15 Pro Max
PROD_001095,Apple iPhone 15 Pro Max 64GB White,Electronics,Smartphones,Apple,168445.93,0.21,4.0,True,2023,iPhone 15 Pro Max
PROD_001096,Apple iPhone 15 Pro Max 128GB White,Electronics,Smartphones,Apple,293889.92,0.23,4.3,False,2023,iPhone 15 Pro Max
PROD_001097,Apple iPhone 15 Pro Max 256GB White,Electronics,Smartphones,Apple,276487.31,0.17,4.3,True,2023,iPhone 15 Pro Max
PROD_001098,Apple iPhone 15 Plus 64GB Black,Electronics,Smartphones,Apple,215594.36,0.21,4.3,True,2023,iPhone 15 Plus
PROD_001099,Apple iPhone 15 Plus 128GB Black,Electronics,Smartphones,Apple,156228.29,0.25,3.5,True,2023,iPhone 15 Plus
PROD_001100,Apple iPhone 15 Plus 256GB Black,Electronics,Smartphones,Apple,183228.18,0.15,3.8,True,2023,iPhone 15 Plus
PROD_001101,Apple iPhone 15 Plus 64GB White,Electronics,Smartphones,Apple,209717.78,0.19,4.2,True,2023,iPhone 15 Plus
PROD_001102,Apple iPhone 15 Plus 128GB White,Electronics,Smartphones,Apple,300753.0,0.24,3.2,True,2023,iPhone 15 Plus
PROD_001103,Samsung Galaxy S23 64GB Black,Electronics,Smartphones,Samsung,115189.06,0.25,4.3,True,2023,Galaxy S23
PROD_001104,Samsung Galaxy S23 128GB Black,Electronics,Smartphones,Samsung,121146.66,0.25,4.5,True,2023,Galaxy S23
PROD_001105,Samsung Galaxy S23 256GB Black,Electronics,Smartphones,Samsung,139288.18,0.18,3.2,True,2023,Galaxy S23
PROD_001106,Samsung Galaxy S23 64GB White,Electronics,Smartphones,Samsung,88353.48,0.23,3.7,True,2023,Galaxy S23
PROD_001107,Samsung Galaxy S23 128GB White,Electronics,Smartphones,Samsung,63064.58,0.18,3.6,True,2023,Galaxy S23
PROD_001108,Samsung Galaxy S23 64GB Blue,Electronics,Smartphones,Samsung,70364.15,0.17,4.0,True,2023,Galaxy S23
PROD_001109,Samsung Galaxy S23 128GB Blue,Electronics,Smartphones,Samsung,108078.64,0.19,4.5,False,2023,Galaxy S23
PROD_001110,Samsung Galaxy S23+ 64GB Black,Electronics,Smartphones,Samsung,121000.46,0.23,3.7,True,2023,Galaxy S23+
PROD_001111,Samsung Galaxy S23+ 128GB Black,Electronics,Smartphones,Samsung,170328.67,0.18,4.2,True,2023,Galaxy S23+
PROD_001112,Samsung Galaxy S23+ 64GB White,Electronics,Smartphones,Samsung,161907.22,0.22,3.6,True,2023,Galaxy S23+
PROD_001113,Samsung Galaxy S23+ 128GB White,Electronics,Smartphones,Samsung,65241.87,0.23,3.3,False,2023,Galaxy S23+
PROD_001114,Samsung Galaxy S23 Ultra 64GB Black,Electronics,Smartphones,Samsung,114464.86,0.22,3.4,True,2023,Galaxy S23 Ultra
PROD_001115,Samsung Galaxy S23 Ultra 128GB Black,Electronics,Smartphones,Samsung,115147.94,0.17,3.4,True,2023,Galaxy S23 Ultra
PROD_001116,Samsung Galaxy S23 Ultra 64GB White,Electronics,Smartphones,Samsung,117266.29,0.15,4.4,False,2023,Galaxy S23 Ultra
PROD_001117,Samsung Galaxy S23 Ultra 128GB White,Electronics,Smartphones,Samsung,128440.03,0.2,4.5,False,2023,Galaxy S23 Ultra
PROD_001118,Samsung Galaxy S23 Ultra 64GB Blue,Electronics,Smartphones,Samsung,144489.99,0.19,4.1,True,2023,Galaxy S23 Ultra
PROD_001119,Samsung Galaxy S23 Ultra 128GB Blue,Electronics,Smartphones,Samsung,83981.55,0.19,4.4,True,2023,Galaxy S23 Ultra
PROD_001120,Samsung Galaxy A54 64GB Black,Electronics,Smartphones,Samsung,19166.66,0.2,3.3,True,2023,Galaxy A54
PROD_001121,Samsung Galaxy A54 128GB Black,Electronics,Smartphones,Samsung,27053.61,0.15,3.6,False,2023,Galaxy A54
PROD_001122,Samsung Galaxy A54 256GB Black,Electronics,Smartphones,Samsung,43581.16,0.19,3.3,True,2023,Galaxy A54
PROD_001123,Samsung Galaxy A54 64GB White,Electronics,Smartphones,Samsung,26401.86,0.24,3.4,True,2023,Galaxy A54
PROD_001124,Samsung Galaxy A54 128GB White,Electronics,Smartphones,Samsung,17725.69,0.25,3.8,True,2023,Galaxy A54
PROD_001125,OnePlus OnePlus 11 64GB Black,Electronics,Smartphones,OnePlus,52289.03,0.16,4.6,False,2023,OnePlus 11
PROD_001126,OnePlus OnePlus 11 128GB Black,Electronics,Smartphones,OnePlus,96798.01,0.21,4.4,True,2023,OnePlus 11
PROD_001127,OnePlus OnePlus 11 64GB White,Electronics,Smartphones,OnePlus,61426.5,0.18,4.2,True,2023,OnePlus 11
PROD_001128,OnePlus OnePlus 11 128GB White,Electronics,Smartphones,OnePlus,49504.43,0.21,4.4,True,2023,OnePlus 11
PROD_001129,OnePlus OnePlus 11 64GB Blue,Electronics,Smartphones,OnePlus,48465.2,0.17,3.6,True,2023,OnePlus 11
PROD_001130,OnePlus OnePlus 11 128GB Blue,Electronics,Smartphones,OnePlus,81138.88,0.21,4.2,True,2023,OnePlus 11
PROD_001131,OnePlus OnePlus Nord 3 64GB Black,Electronics,Smartphones,OnePlus,70163.73,0.2,3.8,True,2023,OnePlus Nord 3
PROD_001132,OnePlus OnePlus Nord 3 128GB Black,Electronics,Smartphones,OnePlus,66438.87,0.17,3.8,True,2023,OnePlus Nord 3
PROD_001133,OnePlus OnePlus Nord 3 256GB Black,Electronics,Smartphones,OnePlus,76850.3,0.24,4.3,True,2023,OnePlus Nord 3
PROD_001134,OnePlus OnePlus Nord 3 64GB White,Electronics,Smartphones,OnePlus,45572.56,0.17,4.0,True,2023,OnePlus Nord 3
PROD_001135,OnePlus OnePlus Nord 3 128GB White,Electronics,Smartphones,OnePlus,74814.28,0.17,4.5,True,2023,OnePlus Nord 3
PROD_001136,OnePlus OnePlus Nord 3 64GB Blue,Electronics,Smartphones,OnePlus,55715.24,0.23,3.7,True,2023,OnePlus Nord 3
PROD_001137,OnePlus OnePlus Nord 3 128GB Blue,Electronics,Smartphones,OnePlus,76506.21,0.21,4.3,True,2023,OnePlus Nord 3
PROD_001138,OnePlus OnePlus Nord 3 256GB Blue,Electronics,Smartphones,OnePlus,68401.37,0.18,3.3,False,2023,OnePlus Nord 3
PROD_001139,OnePlus OnePlus 11R 64GB Black,Electronics,Smartphones,OnePlus,78359.87,0.17,4.5,True,2023,OnePlus 11R
PROD_001140,OnePlus OnePlus 11R 128GB Black,Electronics,Smartphones,OnePlus,40245.58,0.2,4.1,True,2023,OnePlus 11R
PROD_001141,OnePlus OnePlus 11R 256GB Black,Electronics,Smartphones,OnePlus,43488.76,0.18,3.9,True,2023,OnePlus 11R
PROD_001142,OnePlus OnePlus 11R 64GB White,Electronics,Smartphones,OnePlus,95848.06,0.16,3.9,True,2023,OnePlus 11R
PROD_001143,OnePlus OnePlus 11R 128GB White,Electronics,Smartphones,OnePlus,56752.07,0.21,4.4,True,2023,OnePlus 11R
PROD_001144,OnePlus OnePlus 11R 256GB White,Electronics,Smartphones,OnePlus,98702.12,0.21,3.6,True,2023,OnePlus 11R
PROD_001145,OnePlus OnePlus 11R 64GB Blue,Electronics,Smartphones,OnePlus,59980.28,0.22,4.4,True,2023,OnePlus 11R
PROD_001146,OnePlus OnePlus 11R 128GB Blue,Electronics,Smartphones,OnePlus,103089.17,0.23,4.1,True,2023,OnePlus 11R
PROD_001147,Xiaomi Mi 13 64GB Black,Electronics,Smartphones,Xiaomi,26716.53,0.15,3.3,True,2023,Mi 13
PROD_001148,Xiaomi Mi 13 128GB Black,Electronics,Smartphones,Xiaomi,31252.91,0.2,4.1,True,2023,Mi 13
PROD_001149,Xiaomi Mi 13 256GB Black,Electronics,Smartphones,Xiaomi,33836.23,0.17,3.4,True,2023,Mi 13
PROD_001150,Xiaomi Mi 13 64GB White,Electronics,Smartphones,Xiaomi,27994.75,0.15,3.8,True,2023,Mi 13
PROD_001151,Xiaomi Mi 13 128GB White,Electronics,Smartphones,Xiaomi,29534.78,0.19,4.1,True,2023,Mi 13
PROD_001152,Xiaomi Mi 13 256GB White,Electronics,Smartphones,Xiaomi,21889.07,0.25,4.0,True,2023,Mi 13
PROD_001153,Xiaomi Redmi Note 12 64GB Black,Electronics,Smartphones,Xiaomi,28862.03,0.19,3.3,True,2023,Redmi Note 12
PROD_001154,Xiaomi Redmi Note 12 128GB Black,Electronics,Smartphones,Xiaomi,23812.72,0.18,3.8,True,2023,Redmi Note 12
PROD_001155,Xiaomi Redmi Note 12 256GB Black,Electronics,Smartphones,Xiaomi,36359.55,0.24,4.6,True,2023,Redmi Note 12
PROD_001156,Xiaomi Redmi Note 12 64GB White,Electronics,Smartphones,Xiaomi,35128.57,0.24,3.8,True,2023,Redmi Note 12
PROD_001157,Xiaomi Redmi Note 12 128GB White,Electronics,Smartphones,Xiaomi,42911.91,0.2,3.9,True,2023,Redmi Note 12
PROD_001158,Xiaomi Redmi Note 12 256GB White,Electronics,Smartphones,Xiaomi,15569.12,0.23,4.1,True,2023,Redmi Note 12
PROD_001159,Xiaomi Redmi Note 12 64GB Blue,Electronics,Smartphones,Xiaomi,18327.3,0.21,4.1,True,2023,Redmi Note 12
PROD_001160,Xiaomi Redmi Note 12 128GB Blue,Electronics,Smartphones,Xiaomi,40096.39,0.16,3.7,True,2023,Redmi Note 12
PROD_001161,Xiaomi Poco F5 64GB Black,Electronics,Smartphones,Xiaomi,35317.94,0.2,4.2,True,2023,Poco F5
PROD_001162,Xiaomi Poco F5 128GB Black,Electronics,Smartphones,Xiaomi,18987.61,0.15,3.7,True,2023,Poco F5
PROD_001163,Xiaomi Poco F5 256GB Black,Electronics,Smartphones,Xiaomi,40311.85,0.22,3.9,False,2023,Poco F5
PROD_001164,Xiaomi Poco F5 64GB White,Electronics,Smartphones,Xiaomi,35735.09,0.24,4.0,True,2023,Poco F5
PROD_001165,Xiaomi Poco F5 128GB White,Electronics,Smartphones,Xiaomi,13743.28,0.22,3.4,True,2023,Poco F5
PROD_001166,Xiaomi Poco F5 64GB Blue,Electronics,Smartphones,Xiaomi,29571.54,0.21,4.1,True,2023,Poco F5
PROD_001167,Xiaomi Poco F5 128GB Blue,Electronics,Smartphones,Xiaomi,24531.33,0.21,4.7,True,2023,Poco F5
PROD_001168,Xiaomi Poco F5 256GB Blue,Electronics,Smartphones,Xiaomi,42445.92,0.23,4.1,True,2023,Poco F5
PROD_001169,Realme Realme 11 64GB Black,Electronics,Smartphones,Realme,20211.03,0.19,3.6,True,2023,Realme 11
PROD_001170,Realme Realme 11 128GB Black,Electronics,Smartphones,Realme,36024.4,0.23,3.6,True,2023,Realme 11
PROD_001171,Realme Realme 11 64GB White,Electronics,Smartphones,Realme,24723.27,0.2,4.5,True,2023,Realme 11
PROD_001172,Realme Realme 11 128GB White,Electronics,Smartphones,Realme,38568.86,0.16,3.3,False,2023,Realme 11
PROD_001173,Realme Realme 11 64GB Blue,Electronics,Smartphones,Realme,24798.53,0.18,4.3,True,2023,Realme 11
PROD_001174,Realme Realme 11 128GB Blue,Electronics,Smartphones,Realme,40462.16,0.18,4.5,True,2023,Realme 11
PROD_001175,Realme Realme 11 64GB Gold,Electronics,Smartphones,Realme,13638.83,0.21,3.3,True,2023,Realme 11
PROD_001176,Realme Realme 11 128GB Gold,Electronics,Smartphones,Realme,34200.95,0.18,3.5,True,2023,Realme 11
PROD_001177,Realme Realme GT 3 64GB Black,Electronics,Smartphones,Realme,14471.56,0.16,4.5,True,2023,Realme GT 3
PROD_001178,Realme Realme GT 3 128GB Black,Electronics,Smartphones,Realme,18433.62,0.2,4.4,True,2023,Realme GT 3
PROD_001179,Realme Realme GT 3 256GB Black,Electronics,Smartphones,Realme,31034.66,0.16,3.3,True,2023,Realme GT 3
PROD_001180,Realme Realme GT 3 64GB White,Electronics,Smartphones,Realme,39527.42,0.16,3.3,True,2023,Realme GT 3
PROD_001181,Realme Realme GT 3 128GB White,Electronics,Smartphones,Realme,39851.78,0.18,3.8,True,2023,Realme GT 3
PROD_001182,Realme Realme GT 3 64GB Blue,Electronics,Smartphones,Realme,26819.59,0.21,4.1,True,2023,Realme GT 3
PROD_001183,Realme Realme GT 3 128GB Blue,Electronics,Smartphones,Realme,22412.59,0.16,3.8,True,2023,Realme GT 3
PROD_001184,Realme Realme GT 3 64GB Gold,Electronics,Smartphones,Realme,37297.67,0.25,4.7,False,2023,Realme GT 3
PROD_001185,Realme Realme C55 64GB Black,Electronics,Smartphones,Realme,39989.99,0.22,3.6,True,2023,Realme C55
PROD_001186,Realme Realme C55 128GB Black,Electronics,Smartphones,Realme,20751.88,0.17,3.3,True,2023,Realme C55
PROD_001187,Realme Realme C55 64GB White,Electronics,Smartphones,Realme,15738.89,0.17,4.0,True,2023,Realme C55
PROD_001188,Realme Realme C55 128GB White,Electronics,Smartphones,Realme,14108.03,0.18,3.5,True,2023,Realme C55
PROD_001189,Realme Realme C55 256GB White,Electronics,Smartphones,Realme,15378.11,0.23,4.6,True,2023,Realme C55
PROD_001190,Realme Realme C55 64GB Blue,Electronics,Smartphones,Realme,29583.29,0.24,4.2,True,2023,Realme C55
PROD_001191,Realme Realme C55 128GB Blue,Electronics,Smartphones,Realme,25004.98,0.24,3.7,True,2023,Realme C55
PROD_001192,Realme Realme C55 64GB Gold,Electronics,Smartphones,Realme,36623.93,0.23,3.4,True,2023,Realme C55
PROD_001193,Nothing Phone (2) 64GB Black,Electronics,Smartphones,Nothing,30251.52,0.18,3.5,False,2023,Phone (2)
PROD_001194,Nothing Phone (2) 128GB Black,Electronics,Smartphones,Nothing,55416.0,0.22,3.7,True,2023,Phone (2)
PROD_001195,Nothing Phone (2) 256GB Black,Electronics,Smartphones,Nothing,55258.04,0.2,3.5,True,2023,Phone (2)
PROD_001196,Nothing Phone (2) 64GB White,Electronics,Smartphones,Nothing,26613.35,0.18,3.9,True,2023,Phone (2)
